id,league_id,season_id,stage_id,round_id,group_id,aggregate_id,venue_id,referee_id,localteam_id,visitorteam_id,winner_team_id,weather_report,commentaries,attendance,pitch,details,neutral_venue,winning_odds_calculated,formations,scores,time,coaches,standings,assistants,leg,colors,deleted,is_placeholder
8636028,732,892,1733,140842,191,,1609,25224,18743,18554,18743,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 94.48, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '12%', 'wind': {'speed': '7.4 m/s', 'degree': 253.5}}",True,44190,,,False,True,"{'localteam_formation': '3-4-2-1', 'visitorteam_formation': '4-3-3'}","{'localteam_score': 5, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '3-1', 'ft_score': '5-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-23 12:00:00', 'date': '2018-06-23', 'time': '12:00:00', 'timestamp': 1529755200, 'timezone': 'UTC'}, 'minute': 90, 'second': 23, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474796, 'visitorteam_coach_id': 1565666}","{'localteam_position': 1, 'visitorteam_position': 3}","{'first_assistant_id': 23953, 'second_assistant_id': 24619, 'fourth_official_id': 28655}",1/1,,False,False
8636029,732,892,1733,140842,190,,219227,16781,18567,18576,18576,"{'code': 'rain', 'type': 'light rain', 'icon': 'https://cdn.sportmonks.com/images/weather/10d.png', 'temperature': {'temp': 70.66, 'unit': 'fahrenheit'}, 'clouds': '92%', 'humidity': '75%', 'wind': {'speed': '12.21 m/s', 'degree': 198.502}}",True,43472,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-23 15:00:00', 'date': '2018-06-23', 'time': '15:00:00', 'timestamp': 1529766000, 'timezone': 'UTC'}, 'minute': 90, 'second': 10, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 1552218, 'visitorteam_coach_id': 896292}","{'localteam_position': 3, 'visitorteam_position': 2}","{'first_assistant_id': 16782, 'second_assistant_id': 16783, 'fourth_official_id': 31500}",1/1,,False,False
8636030,732,892,1733,140842,190,,20259,18671,18660,18564,18660,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 77, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '78%', 'wind': {'speed': '6.71 m/s', 'degree': 140}}",True,44287,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 2, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '2-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-23 18:00:00', 'date': '2018-06-23', 'time': '18:00:00', 'timestamp': 1529776800, 'timezone': 'UTC'}, 'minute': 90, 'second': 5, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896295, 'visitorteam_coach_id': 474427}","{'localteam_position': 3, 'visitorteam_position': 2}","{'first_assistant_id': 19365, 'second_assistant_id': 16877, 'fourth_official_id': 23394}",1/1,,False,False
8636031,732,892,1733,140842,191,,186516,22050,18645,18717,18645,,True,43319,,,False,True,"{'localteam_formation': '3-1-4-2', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 6, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '5-0', 'ft_score': '6-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-24 12:00:00', 'date': '2018-06-24', 'time': '12:00:00', 'timestamp': 1529841600, 'timezone': 'UTC'}, 'minute': 90, 'second': 25, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474589, 'visitorteam_coach_id': 1452825}","{'localteam_position': 2, 'visitorteam_position': 3}","{'first_assistant_id': 30466, 'second_assistant_id': 30467, 'fourth_official_id': 31508}",1/1,,False,False
8636032,732,892,1733,140842,192,,275980,15289,18597,18558,,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 77, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '38%', 'wind': {'speed': '11.18 m/s', 'degree': 330}}",True,32572,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 2, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '2-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-24 15:00:00', 'date': '2018-06-24', 'time': '15:00:00', 'timestamp': 1529852400, 'timezone': 'UTC'}, 'minute': 90, 'second': 9, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 17187245, 'visitorteam_coach_id': 474395}","{'localteam_position': 1, 'visitorteam_position': 2}","{'first_assistant_id': 15290, 'second_assistant_id': 15291, 'fourth_official_id': 16445}",1/1,,False,False
8636033,732,892,1733,140842,192,,8869,15641,18699,18720,18720,,True,42873,,,False,True,"{'localteam_formation': '3-4-3', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 3, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '0-3', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-24 18:00:00', 'date': '2018-06-24', 'time': '18:00:00', 'timestamp': 1529863200, 'timezone': 'UTC'}, 'minute': 90, 'second': 8, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 535594, 'visitorteam_coach_id': 474731}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 12690, 'second_assistant_id': 13399, 'fourth_official_id': 11747}",1/1,,False,False
8636034,732,892,1733,140843,185,,219226,14013,15251,18702,15251,"{'code': 'clouds', 'type': 'scattered clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/03d.png', 'temperature': {'temp': 89.6, 'unit': 'fahrenheit'}, 'clouds': '40%', 'humidity': '35%', 'wind': {'speed': '6.71 m/s', 'degree': 50}}",True,41970,,,False,True,"{'localteam_formation': '4-3-1-2', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 3, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '2-0', 'ft_score': '3-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-25 14:00:00', 'date': '2018-06-25', 'time': '14:00:00', 'timestamp': 1529935200, 'timezone': 'UTC'}, 'minute': 90, 'second': 38, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 472158, 'visitorteam_coach_id': 896300}","{'localteam_position': 2, 'visitorteam_position': 1}","{'first_assistant_id': 14014, 'second_assistant_id': 14015, 'fourth_official_id': 30462}",1/1,,False,False
8636035,732,892,1733,140843,185,,186522,14905,18562,18546,18562,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 91.4, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '31%', 'wind': {'speed': '4.47 m/s', 'degree': 330}}",True,36823,,,False,True,"{'localteam_formation': '4-1-4-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 2, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '2-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-25 14:00:00', 'date': '2018-06-25', 'time': '14:00:00', 'timestamp': 1529935200, 'timezone': 'UTC'}, 'minute': 90, 'second': 34, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896807, 'visitorteam_coach_id': 474336}","{'localteam_position': 4, 'visitorteam_position': 3}","{'first_assistant_id': 14647, 'second_assistant_id': 20142, 'fourth_official_id': 15883}",1/1,,False,False
8636036,732,892,1733,140843,186,,186515,16046,18652,18701,,"{'code': 'rain', 'type': 'light rain', 'icon': 'https://cdn.sportmonks.com/images/weather/10d.png', 'temperature': {'temp': 77.25, 'unit': 'fahrenheit'}, 'clouds': '80%', 'humidity': '68%', 'wind': {'speed': '3.94 m/s', 'degree': 213.006}}",True,41685,,,False,True,"{'localteam_formation': '4-1-4-1', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 1, 'visitorteam_score': 1, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '1-1', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-25 18:00:00', 'date': '2018-06-25', 'time': '18:00:00', 'timestamp': 1529949600, 'timezone': 'UTC'}, 'minute': 90, 'second': None, 'added_time': None, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474615, 'visitorteam_coach_id': 896314}","{'localteam_position': 3, 'visitorteam_position': 2}","{'first_assistant_id': 18523, 'second_assistant_id': 18524, 'fourth_official_id': 15782}",1/1,,False,False
8636037,732,892,1733,140843,186,,186514,17667,18710,18551,,"{'code': 'clouds', 'type': 'broken clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/04d.png', 'temperature': {'temp': 59, 'unit': 'fahrenheit'}, 'clouds': '75%', 'humidity': '77%', 'wind': {'speed': '2.24 m/s', 'degree': None}}",True,33973,,,False,True,"{'localteam_formation': '4-3-3', 'visitorteam_formation': '4-1-4-1'}","{'localteam_score': 2, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '1-1', 'ft_score': '2-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-25 18:00:00', 'date': '2018-06-25', 'time': '18:00:00', 'timestamp': 1529949600, 'timezone': 'UTC'}, 'minute': 90, 'second': None, 'added_time': None, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 523971, 'visitorteam_coach_id': 474402}","{'localteam_position': 1, 'visitorteam_position': 4}","{'first_assistant_id': 17668, 'second_assistant_id': 17669, 'fourth_official_id': 27445}",1/1,,False,False
8636038,732,892,1733,140843,187,,187154,13477,18583,18647,,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 77.9, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '36%', 'wind': {'speed': '6.71 m/s', 'degree': 340}}",True,78011,,,False,True,"{'localteam_formation': '4-1-4-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-26 14:00:00', 'date': '2018-06-26', 'time': '14:00:00', 'timestamp': 1530021600, 'timezone': 'UTC'}, 'minute': 90, 'second': 7, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474444, 'visitorteam_coach_id': 474616}","{'localteam_position': 2, 'visitorteam_position': 1}","{'first_assistant_id': 13471, 'second_assistant_id': 12846, 'fourth_official_id': 15289}",1/1,,False,False
8636039,732,892,1733,140843,187,,20259,18725,18730,18775,18775,"{'code': 'clouds', 'type': 'few clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/02d.png', 'temperature': {'temp': 80.6, 'unit': 'fahrenheit'}, 'clouds': '20%', 'humidity': '74%', 'wind': {'speed': '11.18 m/s', 'degree': 280}}",True,44073,,,False,True,"{'localteam_formation': '4-4-1-1', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 0, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '0-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-26 14:00:00', 'date': '2018-06-26', 'time': '14:00:00', 'timestamp': 1530021600, 'timezone': 'UTC'}, 'minute': 90, 'second': 5, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474437, 'visitorteam_coach_id': 474849}","{'localteam_position': 3, 'visitorteam_position': 4}","{'first_assistant_id': 12763, 'second_assistant_id': 12764, 'fourth_official_id': 23394}",1/1,,False,False
8636040,732,892,1733,140843,188,,187159,14516,18737,18644,18644,,True,64468,,,False,True,"{'localteam_formation': '3-5-2', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-1', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-26 18:00:00', 'date': '2018-06-26', 'time': '18:00:00', 'timestamp': 1530036000, 'timezone': 'UTC'}, 'minute': 90, 'second': 29, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474749, 'visitorteam_coach_id': 456014}","{'localteam_position': 2, 'visitorteam_position': 4}","{'first_assistant_id': 12806, 'second_assistant_id': 12882, 'fourth_official_id': 31500}",1/1,,False,False
8636041,732,892,1733,140843,188,,219227,14516,18635,18588,18588,"{'code': 'clouds', 'type': 'few clouds', 'icon': 'https://cdn.sportmonks.com/images/weather/02d.png', 'temperature': {'temp': 67.42, 'unit': 'fahrenheit'}, 'clouds': '24%', 'humidity': '58%', 'wind': {'speed': '7.74 m/s', 'degree': 34.5121}}",True,43472,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-3-2-1'}","{'localteam_score': 1, 'visitorteam_score': 2, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '1-2', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-26 18:00:00', 'date': '2018-06-26', 'time': '18:00:00', 'timestamp': 1530036000, 'timezone': 'UTC'}, 'minute': 90, 'second': 10, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 474555, 'visitorteam_coach_id': 896785}","{'localteam_position': 3, 'visitorteam_position': 1}","{'first_assistant_id': 12806, 'second_assistant_id': 12882, 'fourth_official_id': 15767}",1/1,,False,False
8636042,732,892,1733,140843,190,,275980,18783,18576,18564,18564,"{'code': 'clear', 'type': 'clear sky', 'icon': 'https://cdn.sportmonks.com/images/weather/01d.png', 'temperature': {'temp': 80.6, 'unit': 'fahrenheit'}, 'clouds': '0%', 'humidity': '47%', 'wind': {'speed': '8.95 m/s', 'degree': 50}}",True,33061,,,False,True,"{'localteam_formation': '4-2-3-1', 'visitorteam_formation': '4-4-2'}","{'localteam_score': 0, 'visitorteam_score': 3, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '0-3', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-27 14:00:00', 'date': '2018-06-27', 'time': '14:00:00', 'timestamp': 1530108000, 'timezone': 'UTC'}, 'minute': 90, 'second': None, 'added_time': None, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 896292, 'visitorteam_coach_id': 474427}","{'localteam_position': 1, 'visitorteam_position': 3}","{'first_assistant_id': 18423, 'second_assistant_id': 18342, 'fourth_official_id': 28655}",1/1,,False,False
8636043,732,892,1733,140843,190,,8869,25228,18567,18660,18567,,True,41835,,,False,True,"{'localteam_formation': '4-4-2', 'visitorteam_formation': '4-2-3-1'}","{'localteam_score': 2, 'visitorteam_score': 0, 'localteam_pen_score': None, 'visitorteam_pen_score': None, 'ht_score': '0-0', 'ft_score': '2-0', 'et_score': None, 'ps_score': None}","{'status': 'FT', 'starting_at': {'date_time': '2018-06-27 14:00:00', 'date': '2018-06-27', 'time': '14:00:00', 'timestamp': 1530108000, 'timezone': 'UTC'}, 'minute': 90, 'second': 24, 'added_time': 0, 'extra_minute': None, 'injury_time': None}","{'localteam_coach_id': 1552218, 'visitorteam_coach_id': 896295}","{'localteam_position': 4, 'visitorteam_position': 2}","{'first_assistant_id': 26865, 'second_assistant_id': 25229, 'fourth_official_id': 11747}",1/1,,False,False
